index,size,seed,open_cells,start_row,start_col,end_row,end_col,moves,overlaps,path,grid,image
589,7,589,38,0,0,3,1,38,1,ddddddrudrrrrrullluruullurrrrulllllddd,1111111/1111111/1111100/1100100/1001100/1101111/1111111,images/grid_0589_n7_seed589.svg
590,7,590,42,0,0,5,2,41,0,dddrdddrrrrruluruuuulllllddrurdrurddllldd,1111111/1111111/1111111/1111111/0110011/0110011/0111111,images/grid_0590_n7_seed590.svg
591,7,591,43,0,0,0,6,44,2,ddddddrrrrrruuldluuurllulddrddlulduuuuurrrrr,1111111/1111000/1111110/1111100/1111111/1111111/1111111,images/grid_0591_n7_seed591.svg
592,7,592,43,2,0,3,3,42,0,ddddrrrrrruuldluuururulldluldlddddrruluurd,0011111/0111111/1111110/1111100/1111111/1111111/1111111,images/grid_0592_n7_seed592.svg
593,7,593,42,0,0,6,0,42,1,dddrdrdruululuurdrurrdldlrdrrdddluulddllll,1111110/1111110/1111100/1111111/0111111/0011111/1111111,images/grid_0593_n7_seed593.svg
594,7,594,42,3,0,4,4,41,0,dddrrrrrruuuuuullllddddldrruuuurrdldrddlu,0011111/0011111/0011111/1011111/1111111/1111111/1111111,images/grid_0594_n7_seed594.svg
595,7,595,39,0,0,2,2,40,2,ddddddrrururrrulluururllllldddddururuuld,1111111/1111110/1111100/1111111/1111111/1111000/1110000,images/grid_0595_n7_seed595.svg
596,7,596,44,1,0,6,0,43,0,dddruuurdddruuuurrrddddddluuuuuldddddlullld,0001111/1111111/1111111/1111111/1111111/1111111/1001111,images/grid_0596_n7_seed596.svg
597,7,597,41,0,0,1,5,40,0,ddddddrrrrrrulluldllurulurulurrdrurrddlu,1111111/1111111/1110011/1110000/1111100/1111111/1111111,images/grid_0597_n7_seed597.svg
598,7,598,41,0,0,5,6,43,3,dddddduuruuuurrrrrdddlllurrulllddddrdurdrru,1111111/1111111/1111111/1111111/1110000/1011101/1001111,images/grid_0598_n7_seed598.svg
599,7,599,39,2,0,1,6,41,3,ddddrrrrrruululddrlluulddluuuuuddrrrururd,0100011/0100111/1111100/1111110/1111111/1111111/1111111,images/grid_0599_n7_seed599.svg
600,7,600,40,4,0,1,3,40,1,ddrrrrurdruuuuuullllldrddlddruurrruuldlu,0111111/0111111/0011111/0111111/1110001/1110111/1111111,images/grid_0600_n7_seed600.svg
601,7,601,44,0,0,5,6,43,0,ddddddrrrrullluuuuurdrrdllddrurdruuuurddddd,1110011/1111111/1111111/1111111/1111111/1111101/1111100,images/grid_0601_n7_seed601.svg
602,7,602,35,0,0,4,4,36,2,dddrduuuurrrrrddlduullldddddrrrrullu,1111111/1111111/1110011/1110010/0110100/0010111/0011111,images/grid_0602_n7_seed602.svg
603,7,603,38,0,0,0,6,40,3,rrrrddluddddluuulddlddrudrrrrruluudruuuu,1111101/0001101/0111101/0111011/1111011/1111011/1111111,images/grid_0603_n7_seed603.svg
604,7,604,39,0,0,6,0,40,2,ddduruurrdddruuurrdldrdldrddllurlulllldd,1111111/1101111/1101111/1001111/1111111/1000111/1000111,images/grid_0604_n7_seed604.svg
605,7,605,38,1,0,5,5,39,2,rdrrrulurrrddddddlllllluuuudrdrdlrrrurd,0001111/1101101/1111101/1100001/1110111/1111111/1111111,images/grid_0605_n7_seed605.svg
606,7,606,41,0,0,5,0,41,1,dddruuurrrrrddulllldrdlddrurrrddluldllllu,1111111/1111111/1111001/1111000/0011111/1011111/1111111,images/grid_0606_n7_seed606.svg
607,7,607,43,0,0,4,1,43,1,ddddddrrruuuuurdddddrruluruluruuldulllldddd,1111111/1101111/1101111/1101111/1101111/1001111/1111111,images/grid_0607_n7_seed607.svg
608,7,608,39,0,0,0,5,39,1,rdldddddruurrrulllururdrrddddlrruuuuuul,1100011/1111001/1111111/1111111/1111111/1100011/1100111,images/grid_0608_n7_seed608.svg
609,7,609,39,2,0,6,0,40,2,ddrurdrdruululurrurrdldldrruddldrdllllll,0000111/0011111/1011111/1111111/1111111/0001111/1111111,images/grid_0609_n7_seed609.svg
610,7,610,37,0,0,1,6,37,1,ddddrdrdrrrruuldllulrrulurulllurrrrrd,1111111/1111101/1001100/1001100/1111111/0111111/0011111,images/grid_0610_n7_seed610.svg
611,7,611,39,0,0,4,5,39,1,ddrdldddrrrruuluuuulldrrrurddldrrdddluu,1111110/1111110/1101110/1101111/1001111/1000111/1111111,images/grid_0611_n7_seed611.svg
612,7,612,42,0,0,0,5,43,2,ddddddrrrrrruuldluurudlluuldddrdlluuuuurrrr,1111110/1111000/1111010/1111110/1111111/1111111/1111111,images/grid_0612_n7_seed612.svg
613,7,613,42,0,0,0,6,42,1,ddddddrrrurrullurrrluuldlulddddluuuuurrrrr,1111111/1111110/1111110/1111111/1111110/1111110/1111000,images/grid_0613_n7_seed613.svg
614,7,614,46,0,0,0,5,45,0,ddddddrrrrrruuulddluulddlluruluuurrdldrrrruul,1111011/1111001/1111111/1111111/1111111/1111111/1111111,images/grid_0614_n7_seed614.svg
615,7,615,40,3,0,6,6,41,2,dddrruluurdrdrurulluluulrrdrurrdldlrrdddd,0111111/0011111/0011111/1111111/1111111/1111101/1110001,images/grid_0615_n7_seed615.svg
616,7,616,39,0,0,6,6,42,4,ddddddruruluuuurrdldrdldrrruruuudlddldddrr,1111001/1111011/1111011/1111111/1111110/1110100/1100111,images/grid_0616_n7_seed616.svg
617,7,617,39,0,0,6,0,38,0,ddruurrrrrddldrdldrdlluluruluulddllddd,1111111/1111001/1111011/1111111/1001111/1001111/1000111,images/grid_0617_n7_seed617.svg
618,7,618,44,0,0,4,2,44,1,drudddddldrrrrrruuuuuullldrrddddluuulldrddlu,1101111/1101111/0111111/0111111/0111111/1111111/1111111,images/grid_0618_n7_seed618.svg
619,7,619,44,0,0,6,0,44,1,dddruuurrdlddrururrdldrdddllllurrruludlllldd,1111000/1111111/1111111/1111111/1111111/1011111/1011111,images/grid_0619_n7_seed619.svg
620,7,620,43,0,0,6,5,43,1,drddldddrrrrululdluuruururrrddluldldrrrdddl,1001111/1111111/0111111/1111111/1111001/1111101/1111111,images/grid_0620_n7_seed620.svg
621,7,621,41,0,0,0,1,41,1,ddddddruurulurrdddrdurruuuuulddddluuuulll,1111111/1000111/1111111/1111111/1111111/1101111/1100100,images/grid_0621_n7_seed621.svg
622,7,622,41,0,0,6,2,46,6,dddddduurruluuurrrrrdddddduuuluuldlulddrrdddll,1111111/1111111/1111111/1111111/1110101/1000101/1011101,images/grid_0622_n7_seed622.svg
623,7,623,41,0,0,6,3,43,3,ddrdddduurrrullurrulllurrrrrdldrdldrdduldll,1111111/1111111/1111111/0111111/0111111/0100011/0101111,images/grid_0623_n7_seed623.svg
624,7,624,41,2,0,0,1,41,1,ddddrruluuururdrurdddldldrrrulruuuuulllll,0111111/0011111/1111111/1100011/1100111/1111111/1111111,images/grid_0624_n7_seed624.svg
625,7,625,40,0,0,0,6,40,1,ddddddruuuuuurrrddulldddddrurdrruluruuuu,1111101/1111101/1110101/1110001/1110011/1111111/1111111,images/grid_0625_n7_seed625.svg
626,7,626,43,0,0,2,4,44,2,rrddddluluddddrudrrruuuluuurrrddddddluuuuuld,1111111/0011111/1011111/1111111/1110111/1100111/1111111,images/grid_0626_n7_seed626.svg
627,7,627,42,0,0,3,5,42,1,durrrdddlldrrdllldrrrrrruuuuuulldrdldddruu,1111111/1001111/0001111/0111111/0111111/1111111/1111111,images/grid_0627_n7_seed627.svg
628,7,628,44,0,0,6,6,44,1,rrrrrrdlllllldrrrrrrdlllllldrrrdrlllldrrrrrr,1111111/1111111/1111111/1111111/1111000/1111100/1111111,images/grid_0628_n7_seed628.svg
629,7,629,39,0,0,1,6,43,5,ddddrdrdlluuuurrulrurrddddlrdrdruuluruluurd,1011111/1110111/1110111/1000111/1101111/1110111/1110011,images/grid_0629_n7_seed629.svg
630,7,630,40,0,0,0,1,39,0,dddrddruuruurdddlddrurdruulurulurulllll,1111111/1001111/1001111/1111111/0111111/0111111/0001111,images/grid_0630_n7_seed630.svg
631,7,631,40,0,0,0,6,40,1,dddddruuurrullurrrddddddllurrrdruuluruuu,1111101/1111101/1111101/1100111/1100111/1111111/0011111,images/grid_0631_n7_seed631.svg
632,7,632,41,0,0,3,2,41,1,ddddddrrrruuuuurdddrduuuuullldluldddddruu,1111111/1111111/1100111/1110111/1110111/1110101/1111100,images/grid_0632_n7_seed632.svg
633,7,633,45,0,0,3,3,44,0,rdddldddrrrrrulllluruuuurrrrddddluuulldrddlu,1111111/0111111/0111111/1111111/1111111/1111110/1111110,images/grid_0633_n7_seed633.svg
634,7,634,42,0,0,5,6,43,2,ddddddrruluruluuurrrrrddluldlulddrrddurddru,1111111/1111111/1111111/1111100/1110110/1110111/1110011,images/grid_0634_n7_seed634.svg
635,7,635,39,0,0,0,6,40,2,rdldddddrruluuurdddrdrrruuulddluuuuudrur,1100111/1100110/1110100/1110111/1110111/1111111/1111111,images/grid_0635_n7_seed635.svg
636,7,636,43,0,0,0,6,46,4,ddddddrrrrrruuuudddlluuululddrddlulduuuuurrrrr,1111111/1111000/1111101/1111101/1111101/1111111/1111111,images/grid_0636_n7_seed636.svg
637,7,637,40,0,0,6,0,40,1,ddddruuuurrdrdrdrdddllurulululudddrdllld,1111000/1111100/1111110/1111111/1111111/1111111/1000111,images/grid_0637_n7_seed637.svg
638,7,638,38,0,0,6,0,40,3,dddrdurluuurdrurrrdddddlluruuuldddlddlll,1111111/1111111/1100111/1110111/0101111/0001111/1111000,images/grid_0638_n7_seed638.svg
639,7,639,36,0,0,6,2,36,1,drurrdldrdruuurrddddddlllululdulddrr,1111111/1111101/0011101/0001101/1110001/1111001/1111111,images/grid_0639_n7_seed639.svg
640,7,640,39,0,0,6,0,38,0,rrdddruuurrrddddddluuuuuldddllddluuldd,1111111/0011111/0011111/0011111/1111111/1110011/1110011,images/grid_0640_n7_seed640.svg
641,7,641,42,0,0,5,5,42,1,dddurrrrrullllurrrrrddddddllllllurrurdrurd,1111111/1111111/1111111/1000001/0011111/1111111/1111111,images/grid_0641_n7_seed641.svg
642,7,642,38,0,0,0,6,40,3,ddddddrrluuruluuurrrdlldrddrrddruluuruuu,1111101/1111101/1111001/1111011/1111110/1100011/1110011,images/grid_0642_n7_seed642.svg
643,7,643,40,0,0,0,4,40,1,rdrdrdlluludddddrrulurrrurdddruuuulurull,1100111/1110011/1111011/1111111/1111111/1110011/1110011,images/grid_0643_n7_seed643.svg
644,7,644,40,0,0,1,5,40,1,ddddddrruluuuuurrlddddrddrurdruuluruuuld,1111011/1110011/1110001/1110011/1111011/1111111/1111111,images/grid_0644_n7_seed644.svg
645,7,645,43,0,0,2,2,44,2,ddddrdrdrrrruuldllululuuurrrrrddullddduluuld,1111111/1111111/1111101/1111100/1111111/0111111/0011111,images/grid_0645_n7_seed645.svg
646,7,646,38,0,0,5,3,40,3,drurrrrrdldrddddululurllluudllddddrurdru,1111111/1110011/1110011/1011111/1000111/1111011/1111001,images/grid_0646_n7_seed646.svg
647,7,647,39,0,0,6,0,40,2,rdrddllrrrdruulururrdldrdldrddluldluldll,1100111/0111111/0011111/1111111/0001111/0011111/1111111,images/grid_0647_n7_seed647.svg
648,7,648,38,0,0,5,6,41,4,ddddddrrrullurulluurrulrrrdrurddllddrddru,1111111/1110111/1000111/1110100/1110110/1111011/1111011,images/grid_0648_n7_seed648.svg
649,7,649,40,1,0,0,6,41,2,rdrdrrdlldluuluddddrrrurdrrulurululuulrrr,0001111/1100100/1110110/1111111/1111111/1111111/1111111,images/grid_0649_n7_seed649.svg
650,7,650,40,3,0,4,3,40,1,dddrruluuuuurrrrrddddddllruuuuuldluldddr,0111111/0111111/0111111/1110011/1111011/1110011/1110111,images/grid_0650_n7_seed650.svg
651,7,651,44,0,0,1,6,43,0,ddddrddrrrrruuulddluuuulddddluulurulurrrrrd,1111111/1111101/1111100/1111111/1111111/0111111/0111111,images/grid_0651_n7_seed651.svg
652,7,652,39,0,0,6,6,42,4,rdrurrdldddlddlluuurddrrdruuuurdruuudddddd,1111101/0111101/0001111/1101111/1111101/1111101/1111101,images/grid_0652_n7_seed652.svg
653,7,653,40,0,0,6,0,40,1,dddrrurullduurrrdrurddldrdldrdllluldluld,1111111/1111111/1111011/1110011/0000011/1111011/1111111,images/grid_0653_n7_seed653.svg
654,7,654,39,0,0,6,0,38,0,dddrdrurrrulllluurdrurdrurddddddllllll,1111111/1111111/1111111/1111111/0110001/0000001/1111111,images/grid_0654_n7_seed654.svg
655,7,655,42,0,0,6,6,42,1,drdrddllddrurdruurrullurrulllulrrrrrdddddd,1111111/1111111/0111111/0011111/1111111/1111001/1111001,images/grid_0655_n7_seed655.svg
656,7,656,42,0,0,2,6,42,1,ddduruurrdldrdldrrdlllldrrrrrruluruluuurdd,1111011/1111011/1111011/1011011/0011111/1111111/1111111,images/grid_0656_n7_seed656.svg
657,7,657,39,1,0,3,2,38,0,dddddrrrruuuurddddruuuuuulllldlddddruu,0011111/1110001/1100111/1110111/1110111/1110111/1111111,images/grid_0657_n7_seed657.svg
658,7,658,41,0,0,6,6,42,2,rdldddddrruluuurrururrddlulddrllldrddrrurd,1100111/1101111/1111111/1111110/1111000/1111011/1111111,images/grid_0658_n7_seed658.svg
659,7,659,41,0,0,0,4,42,2,rdrurdrdrddlllddlluuurddrrdrurdruuuuuudlul,1111111/0111111/0000111/1100011/1111111/1111111/1111111,images/grid_0659_n7_seed659.svg
660,7,660,39,0,0,1,6,41,3,drurdduurrddddlddllluuurddrrrdrruluuuuurd,1111111/1110111/0010110/1100110/1101110/1111111/1111111,images/grid_0660_n7_seed660.svg
661,7,661,42,0,0,1,2,41,0,ddddrdldrrurdrrruuldluuluurrrullllldddruu,1111111/1111111/1111000/1111100/1100111/1111111/1111111,images/grid_0661_n7_seed661.svg
662,7,662,42,0,0,1,5,42,1,rlddddddrrrurrruuuuulldldlldddruurdrruluru,1100111/1001111/1111111/1111111/1111111/1111111/1111000,images/grid_0662_n7_seed662.svg
663,7,663,40,0,0,0,3,41,2,drurdrdrddlldluudlddrrrurdruuuruluurdllul,1111111/1111111/0001111/0100111/1111110/1111110/1111110,images/grid_0663_n7_seed663.svg
664,7,664,39,0,0,6,1,39,1,dddruuurrrrrddluldddrlddluuuuuldddllddr,1111111/1111111/1111111/1111100/1111110/1001100/1101100,images/grid_0664_n7_seed664.svg
665,7,665,44,0,0,6,6,46,3,ddddddrrrrlluluruluuurrrrrdddluuldlulddrrdrrdd,1111111/1111111/1111111/1111111/1110111/1110001/1111101,images/grid_0665_n7_seed665.svg
666,7,666,38,0,0,5,5,40,3,ddddddrururuurululrrrrdlrdddddllllurrurd,1011111/1001111/1001101/1001001/1011111/1111111/1111111,images/grid_0666_n7_seed666.svg
667,7,667,41,0,0,6,0,44,4,rrrrrrddddddulldllrruuruuulddldluurulllddddd,1111111/1111111/1011111/1011111/1011111/1000111/1011101,images/grid_0667_n7_seed667.svg
668,7,668,44,0,0,2,5,43,0,ddddddrurdrurrruuuuulllllddrurddldrrruluurd,1111111/1111111/1111111/1011111/1011111/1111111/1111000,images/grid_0668_n7_seed668.svg
669,7,669,36,0,0,0,6,38,3,ddddrrddrrrruuuuddldlulduulluuurdrurrr,1111111/1111000/1100001/1111001/1111111/0011111/0011111,images/grid_0669_n7_seed669.svg
670,7,670,42,0,0,5,3,44,3,ddurrdrururrdldrddddlllllluurdrururudrddludl,1000111/1111111/1011111/0001111/1111111/1111111/1111111,images/grid_0670_n7_seed670.svg
671,7,671,38,0,0,0,6,38,1,rdldddddrruluuururdddlurrrdddruuuuluru,1100001/1111011/1111011/1111111/1111011/1110011/1110011,images/grid_0671_n7_seed671.svg
672,7,672,40,0,0,6,0,40,1,ddrddrdruuluruulldrrrdrrddddluuuldddllll,1111000/1111100/1111111/0111111/0111111/0011111/1111111,images/grid_0672_n7_seed672.svg
673,7,673,41,0,0,5,0,43,3,rrrddlllrrdrddruuuuurrdldrdldrddludllluulld,1111111/0001111/1111111/0011111/1111111/1011111/0011111,images/grid_0673_n7_seed673.svg
674,7,674,44,0,0,0,4,44,1,ddddddrrrrruruuldldluurllddluuuuurddrrrruull,1110111/1110001/1111111/1111111/1111111/1111111/1111110,images/grid_0674_n7_seed674.svg
675,7,675,44,0,0,4,6,44,1,ddddddrrrulluuuuurrrrrddullddluuldddrrddrruu,1111111/1111111/1111101/1111100/1111101/1111101/1111111,images/grid_0675_n7_seed675.svg
676,7,676,39,0,0,0,1,39,1,ddddrdldrrrrrruuuuuulddddllluudrruuulll,1111111/1000111/1010111/1011111/1111111/1100001/1111111,images/grid_0676_n7_seed676.svg
677,7,677,41,0,0,4,6,40,0,dddrdlddrrrruuulurulllurrrrrdldrdldddruu,1111111/1111111/1001111/1101111/1100111/1000111/1111111,images/grid_0677_n7_seed677.svg
678,7,678,39,0,0,0,3,41,3,rdldddddrrrrullluuurrdldrrrurddduuuuuulll,1101111/1100001/1111001/1111011/1111111/1111101/1111101,images/grid_0678_n7_seed678.svg
679,7,679,40,0,0,1,5,42,3,ddddddrluuruuuurrrddldrddldrrruluruluruuld,1111111/1100111/1101111/1101111/1100111/1001111/1101111,images/grid_0679_n7_seed679.svg
680,7,680,43,0,0,6,3,43,1,dddruuurrrrrdddddlluruuulddlduuuldddlldrdrr,1111111/1111111/1111111/1111111/1111111/1100111/0111000,images/grid_0680_n7_seed680.svg
681,7,681,38,0,0,5,4,37,0,ddddddrruluuuuurdrrrurddllllddrurrdld,1110011/1111111/1111111/1111110/1111110/1110100/1110000,images/grid_0681_n7_seed681.svg
682,7,682,43,0,0,5,0,45,3,ddduururrrrrddddddllluuuluurdrurddldrdllldllu,1111111/1111111/1011111/1011111/0001111/1011111/1111111,images/grid_0682_n7_seed682.svg
683,7,683,43,0,0,4,4,44,2,ddddddrrrrururuuuulllldddlddrurduuuurrddludd,1011111/1011111/1011111/1111111/1111111/1111110/1111100,images/grid_0683_n7_seed683.svg
684,7,684,36,0,0,6,6,42,7,ddddddrrrrullulduluuuurrrrdddlrruuurdddddd,1111111/1000111/1000111/1001111/1110001/1111101/1111101,images/grid_0684_n7_seed684.svg
685,7,685,43,3,0,0,6,43,1,dddrrrrrruuulddluulddlluruluuurrdrlldrrrruu,0111001/0111101/0111111/1111111/1111111/1111111/1111111,images/grid_0685_n7_seed685.svg
686,7,686,43,0,0,1,6,45,3,dddddduuruuuurrdlddddrdrrruuulddluluurduuurrd,1111111/1111101/1111100/1111111/1111111/1011111/1001111,images/grid_0686_n7_seed686.svg
687,7,687,44,0,0,5,5,44,1,ddddddrrruuururulldluddddluuuuurrrrrddddddlu,1111111/1111111/1111111/1111101/1111001/1111011/1111011,images/grid_0687_n7_seed687.svg
688,7,688,40,0,0,5,3,40,1,rrdllddrdlddrurdrrrruuuuuullrddldrddluld,1110111/1110011/1000111/1100111/1101111/1111111/1111111,images/grid_0688_n7_seed688.svg
689,7,689,40,0,0,5,1,40,1,rdldddddrrrurdrrulruuuuuldddluldlulddrdl,1100011/1100011/1111111/1111111/1110001/1111111/1111111,images/grid_0689_n7_seed689.svg
690,7,690,41,0,0,6,0,42,2,ddrurulrrrddruurdddldddrlllluurdruullllddd,1111111/1110111/1100111/1111111/1011110/1011110/1011111,images/grid_0690_n7_seed690.svg
691,7,691,42,0,0,6,3,43,2,rlddddddruurrullurrururrdldrddddluuuulddddl,1100111/1001111/1111111/1111111/1111111/1100111/1101111,images/grid_0691_n7_seed691.svg
692,7,692,40,0,0,4,6,42,3,ddddddruuuuuurrrrrllldldrdldddrrrruluuurdd,1111111/1111000/1111011/1111011/1110011/1110011/1111111,images/grid_0692_n7_seed692.svg
693,7,693,40,0,0,0,6,40,1,rrldldrdldddrrrrrruuldluldllurururdrruuu,1110001/1100001/1101101/1111111/1111111/1111111/1111111,images/grid_0693_n7_seed693.svg
694,7,694,39,0,0,0,1,41,3,dddrdlddrururddlrruurdruululdluururrlllll,1111111/1001100/1001110/1101111/1111111/1111111/1111100,images/grid_0694_n7_seed694.svg
695,7,695,41,0,0,6,6,40,0,ddddddrruluuuuurddrrruurdddlllldrddrrurd,1110011/1110011/1111111/1111111/1111000/1111011/1111111,images/grid_0695_n7_seed695.svg
696,7,696,40,0,0,6,6,40,1,ddddddrrluuuuuurdrurrrddddluuuldddldrrrd,1111111/1111111/1100111/1100111/1101111/1101111/1110001,images/grid_0696_n7_seed696.svg
697,7,697,44,0,0,6,0,44,1,dddrdrdruululuurdrurrrdlldlrdrrdddluulddllll,1111111/1111111/1111100/1111111/0111111/0011111/1111111,images/grid_0697_n7_seed697.svg
698,7,698,37,0,0,6,6,38,2,ddddddrrluuuruluurdrurrrddluldlrdrrddd,1111111/1111111/1111111/1110111/1100001/1100001/1110001,images/grid_0698_n7_seed698.svg
699,7,699,41,0,0,0,6,40,0,drurrrddddrdlluuuulddldrdlldrrrrrruuuuuu,1111101/1111101/0011101/0111101/0111111/1111111/1111111,images/grid_0699_n7_seed699.svg
700,7,700,43,0,0,5,5,42,0,dddddruuuuurrrrrdldrddddlllluuuuurddddrurd,1111111/1111011/1111011/1111001/1111111/1111111/0011111,images/grid_0700_n7_seed700.svg
701,7,701,39,4,0,0,1,39,1,ddrrrrrruuuuuulddldrddluldlluurduruulul,0110011/0011011/0001111/0111111/1111111/1111111/1111111,images/grid_0701_n7_seed701.svg
702,7,702,40,0,0,1,3,40,1,rdrurrrrddddddlllllluuudrdrrurdruuuuldlu,1111111/0111111/0001111/1000011/1101111/1111111/1111111,images/grid_0702_n7_seed702.svg
703,7,703,42,0,0,1,6,43,2,ddddddrrrrrruuldluldlluruluuurrldddrruururd,1111011/1110111/1110100/1111100/1111111/1111111/1111111,images/grid_0703_n7_seed703.svg
704,7,704,41,0,0,3,3,42,2,ddddddrrrrlulluurdrrrruuuullllddrurrddludl,1011111/1011111/1011111/1111111/1111111/1111000/1111100,images/grid_0704_n7_seed704.svg
705,7,705,43,0,0,4,4,42,0,dddddrruluuuurdrurrrddddddllluuuruurddddlu,1111111/1111111/1100111/1101111/1111111/1111111/0001111,images/grid_0705_n7_seed705.svg
706,7,706,36,1,0,0,4,41,6,dddddrrrrrrlluurlldllururlluruuddrrrruull,0010111/1010001/1111111/1111000/1111110/1111100/1111111,images/grid_0706_n7_seed706.svg
707,7,707,39,0,0,6,0,38,0,dddruuurrrrrdllddddrrdllluuuuuldddddll,1111111/1111111/1111100/1111100/0011100/0011111/1111111,images/grid_0707_n7_seed707.svg
708,7,708,38,0,0,4,0,40,3,ddururdrurrrllddddldrruuurddddlllluldluu,1111111/1111100/1000111/0000111/1001111/1111111/1111111,images/grid_0708_n7_seed708.svg
709,7,709,44,1,0,4,2,43,0,dddddrrrrrruuldluurulurrulllldrddddlluuurdd,0011111/1011111/1111110/1111110/1111111/1111111/1111111,images/grid_0709_n7_seed709.svg
710,7,710,38,0,0,5,5,38,1,dddrurulurrrdrduurddddddlllluuurddrurd,1111111/1110111/1110011/1111001/0011111/0011111/0011111,images/grid_0710_n7_seed710.svg
711,7,711,40,0,0,3,6,39,0,ddddddrruluruluuurrrrrdlllldrrdddrdruuu,1111111/1111111/1111100/1110101/1110101/1110111/1110011,images/grid_0711_n7_seed711.svg
712,7,712,40,0,0,6,6,40,1,rdldrrddldldrrrulrrulurulururrdldrdldrdd,1100111/1101111/1111111/0011111/0111111/1111101/1111001,images/grid_0712_n7_seed712.svg
713,7,713,41,0,0,0,3,41,1,ddddddrruluuurdrruurdddldldrrrulruuuuulll,1001111/1000111/1110111/1111111/1100111/1111111/1111111,images/grid_0713_n7_seed713.svg
714,7,714,42,0,0,6,1,43,2,durrddruurrrddddddllluurdruuuulddlllduldddr,1111111/1011111/0011111/1111111/1101111/1001111/1101111,images/grid_0714_n7_seed714.svg
715,7,715,44,0,0,3,2,43,0,ddddddrrrrullluuuuurrrrrdddldluurullldrddlu,1111111/1111111/1111111/1111111/1111110/1111100/1111100,images/grid_0715_n7_seed715.svg
716,7,716,40,0,0,2,4,40,1,rdurrdddlddluuldddrrrrrruuuuuulldrdddluu,1111111/0101111/0001111/1111111/1110111/1110001/1111111,images/grid_0716_n7_seed716.svg
717,7,717,44,0,0,6,6,44,1,ddddddrurdrurululluuurrrrrdddllullurrrdddrdd,1111111/1111111/1111111/1111111/1001111/1111101/1111001,images/grid_0717_n7_seed717.svg
718,7,718,42,0,0,2,5,41,0,ddddddrrruurdruruuuullllldddddruuuurdrurd,1111111/1111111/1111111/1110001/1111111/1111110/1111000,images/grid_0718_n7_seed718.svg
719,7,719,42,2,0,6,0,42,1,ddruruuurrrrddddddlllurruuuulldrddludlddll,0011111/0011111/1011111/1111111/1111111/0011111/1111111,images/grid_0719_n7_seed719.svg
720,7,720,44,0,0,4,5,43,0,rdldddddrrrrrruuuuulllldldddruururrdldldrru,1100000/1111111/1111111/1111111/1111111/1111111/1111111,images/grid_0720_n7_seed720.svg
721,7,721,41,0,0,3,6,43,3,ddddddrrrrrrluluuuruurlldlulldddrdldrruurrr,1111111/1101110/1100110/1111111/1111100/1111110/1111111,images/grid_0721_n7_seed721.svg
722,7,722,39,0,0,6,0,40,2,ddururrrddldrddruuuuurddddddllluullduldd,1111111/1100111/1001111/0001111/1111111/1101111/1001111,images/grid_0722_n7_seed722.svg
723,7,723,42,0,0,6,4,42,1,drurrrrrddddddlululuurrullldddllddrudrurdr,1111111/1111111/0011111/0011001/1111101/1111111/1111111,images/grid_0723_n7_seed723.svg
724,7,724,45,0,0,3,3,44,0,dddddrrrulluuuurrrrrddddddlluruluruuldlulddr,1111111/1111111/1111111/1111111/1111111/1111111/0000111,images/grid_0724_n7_seed724.svg
725,7,725,40,1,0,0,2,39,0,dddddrrrrrruuuuuuldldrdldrdlluldluuuuru,0010011/1110111/1100111/1100111/1111111/1111111/1111111,images/grid_0725_n7_seed725.svg
726,7,726,39,0,0,6,2,40,2,rdrurrrrddddddlulruulluurrdllldldlddrurd,1111111/0111111/0011111/0111111/1100011/1110111/1110011,images/grid_0726_n7_seed726.svg
727,7,727,44,0,0,6,1,43,0,dddruuurrrrrddddddlllurruuuuldddluuuldddddl,1111111/1111111/1111111/1111111/0011111/0011111/0111111,images/grid_0727_n7_seed727.svg
728,7,728,33,0,0,5,3,40,8,drrurrddrurdddlddruuuuuulllllddddlddrrru,1111111/1110111/0100111/0100001/1100011/1001011/1111011,images/grid_0728_n7_seed728.svg
729,7,729,42,0,0,6,0,42,1,ddruurrdldrrdldddrrruuuuuuldddddlullullddd,1111011/1111011/1111111/1111111/1011111/1001111/1001111,images/grid_0729_n7_seed729.svg
730,7,730,36,0,0,6,5,35,0,ddddddrurrulluurulurrdrurrdldrddddl,1111111/1111111/1110011/1100001/1111001/1111001/1100011,images/grid_0730_n7_seed730.svg
731,7,731,42,0,0,6,3,41,0,ddddddruuuuurrrdlldrrruuurddddddluulllddr,1000011/1111111/1111111/1111111/1111111/1110011/1111011,images/grid_0731_n7_seed731.svg
732,7,732,41,0,0,4,6,44,4,rrldldddddrruluuurrruurrddludlddlulddrrdrruu,1110111/1100111/1111111/1111100/1111101/1111101/1110111,images/grid_0732_n7_seed732.svg
733,7,733,38,0,0,5,6,39,2,ddddddrrrulluuuurrrurrldlddlulddrrddrru,1000111/1111110/1111100/1111100/1111100/1111101/1111111,images/grid_0733_n7_seed733.svg
734,7,734,37,0,0,6,5,37,1,rrrddruurrdldrddullddluuldllddrurdrrr,1111111/0001111/0001111/0011111/1111101/1111100/1111110,images/grid_0734_n7_seed734.svg
735,7,735,42,0,0,4,4,42,1,ddddrdruuluuurdrdlrrdldddrrruuuuuuldddddlu,1110011/1111011/1111111/1111111/1111111/0111111/0001111,images/grid_0735_n7_seed735.svg
